address,area,house_direction,balcony_direction,floors,bedrooms,bathrooms,legal_status,furniture_state,price,year,property_type,property_feature,lat,lng
"Đường Nguyễn Văn Đậu, Phường Gia Định, TP Hồ Chí Minh",40.0,,,4.0,4.0,4.0,Have certificate,Basic,7.7,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.8095196,106.6900765
"Đường số 8, Phường Long Trường, TP Hồ Chí Minh",60.0,,,3.0,4.0,3.0,,,4.5,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7803293,106.7934865
"Đường Tỉnh lộ 10, Phường Bình Trị Đông, TP Hồ Chí Minh",14.0,,,,3.0,4.0,Have certificate,,3.5,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7574789,106.6183783
"Đường Tây Thạnh, Phường Tây Thạnh, TP Hồ Chí Minh",19.0,,,2.0,2.0,1.0,Have certificate,Basic,2.15,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.8202725,106.6304133
"Đường Thành Mỹ, Phường Tân Hòa, TP Hồ Chí Minh",55.0,,,,3.0,,Have certificate,,5.29,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.782212,106.6527744
"103, Phường Bình Trị Đông, TP Hồ Chí Minh",32.0,,,,4.0,,Have certificate,Basic,3.0,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7679017,106.6095921
"Cầu Him Lam, Phường Tân Hưng, TP Hồ Chí Minh",47.2,,,2.0,2.0,2.0,Have certificate,Full,5.1,2026,Nhà phố liền kề,Hẻm xe hơi,10.7400258,106.6929421
"Đường Tân Hòa Đông, Phường Phú Lâm, TP Hồ Chí Minh",25.0,,,,2.0,2.0,Have certificate,,3.75,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.7603458,106.6270678
"Đường Đình Phong Phú, Phường Tăng Nhơn Phú, TP Hồ Chí Minh",52.0,,,4.0,2.0,2.0,Have certificate,Full,6.25,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8336231,106.7834125
"Đường Xuân Thới Thượng 2, Xã Bà Điểm, TP Hồ Chí Minh",105.0,Nam,,3.0,4.0,3.0,Have certificate,,4.3,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8557838,106.5684804
"Đường Huỳnh Tấn Phát, Phường Phú Thuận, TP Hồ Chí Minh",61.0,,,4.0,4.0,4.0,Have certificate,Basic,9.2,2026,Nhà phố liền kề,Hẻm xe hơi,10.7097427,106.737263
"Đường Phạm Văn Chiêu, Phường An Hội Tây, TP Hồ Chí Minh",32.0,Đông Bắc,,2.0,2.0,2.0,Have certificate,Full,4.2,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.8482396,106.6429242
"Đường Chung Thị Minh, Phường Tân Thới Hiệp, TP Hồ Chí Minh",87.3,Nam,,4.0,4.0,3.0,Have certificate,Full,9.2,2026,"Nhà mặt phố, mặt tiền",Hẻm nhỏ,10.8747207,106.6475849
"85/7, Phường Hạnh Thông, TP Hồ Chí Minh",51.4,Bắc,,3.0,5.0,,Have certificate,Basic,8.8,2026,"Nhà mặt phố, mặt tiền",Hẻm xe hơi,10.8202873,106.6832189
"Đường Chiến Lược, Phường Bình Trị Đông, TP Hồ Chí Minh",53.0,,,2.0,3.0,3.0,Have certificate,,4.0,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7611404,106.6063322
"Đường Tỉnh lộ 10, Phường Bình Trị Đông, TP Hồ Chí Minh",41.0,,,,3.0,,Have certificate,Basic,4.0,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7574789,106.6183783
"Đường số 15, Phường An Lạc, TP Hồ Chí Minh",84.8,Nam,,4.0,4.0,3.0,,,7.8,2026,"Nhà mặt phố, mặt tiền",Hẻm nhỏ,10.720764,106.6101
"Đường Trương Thị Hoa, Phường Tân Thới Hiệp, TP Hồ Chí Minh",35.0,,,2.0,2.0,2.0,,Basic,3.4,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.8677261,106.6395311
"Tân Chánh Hiệp 02, Phường Trung Mỹ Tây, TP Hồ Chí Minh",48.0,,,,3.0,3.0,Have certificate,Other,4.95,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.8576885,106.6230708
"Tân Chánh Hiệp 07, Phường Trung Mỹ Tây, TP Hồ Chí Minh",40.0,,,,2.0,2.0,Have certificate,,3.999,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8753725,106.6233404
"Đường Lam Sơn, Phường Đức Nhuận, TP Hồ Chí Minh",70.0,,,2.0,5.0,5.0,Have certificate,Full,8.4,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7995089,106.6797169
"Đường Nguyễn Cửu Đàm, Phường Tân Sơn Nhì, TP Hồ Chí Minh",32.0,,,3.0,3.0,2.0,Have certificate,Other,4.2,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7994821,106.6296276
"Huỳnh Văn Nghệ, Phường Tân Sơn, TP Hồ Chí Minh",40.0,,,,2.0,,Have certificate,,3.0,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.8284434,106.6419483
"98 đoàn Văn Bơ , Phường Khánh Hội, TP Hồ Chí Minh",21.0,Đông Nam,,3.0,2.0,3.0,Have certificate,Basic,4.55,2026,Nhà phố liền kề,Hẻm nhỏ,10.7597365,106.7096699
"Đường Trịnh Đình Trọng, Phường Tân Phú, TP Hồ Chí Minh",62.0,,,,3.0,,Have certificate,Full,7.99,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7762287,106.6356466
"Đường Hương Lộ 2, Phường Bình Trị Đông, TP Hồ Chí Minh",96.0,,,4.0,7.0,5.0,Have certificate,,6.3,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7676508,106.6019928
"Đường Huỳnh Khương An, Phường An Nhơn, TP Hồ Chí Minh",42.0,,,2.0,2.0,2.0,Have certificate,Other,5.65,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8240058,106.6885818
"Đường Trần Xuân Soạn, Phường Tân Hưng, TP Hồ Chí Minh",40.0,,,,4.0,,Have certificate,,4.0,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.747078,106.6993185
"Đường Huỳnh Thị Hai, Phường Trung Mỹ Tây, TP Hồ Chí Minh",51.0,,,,2.0,2.0,,,4.5,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.8691983,106.6218528
"Nguyễn Thị Búp, Phường Tân Thới Hiệp, TP Hồ Chí Minh",70.2,,,2.0,2.0,2.0,Have certificate,,5.9,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8763841,106.6259459
"Trần Khắc Chân, Phường Tân Định, TP Hồ Chí Minh",27.0,,,2.0,2.0,2.0,Have certificate,,5.13,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.7950631,106.6908659
"Đường Số 3, Phường Bình Hưng Hòa, TP Hồ Chí Minh",40.0,Tây Nam,,2.0,2.0,2.0,,,4.85,2026,Nhà biệt thự,Hẻm xe hơi,10.8091999,106.605518
"Đường Lê Trọng Tấn, Phường Tân Sơn Nhì, TP Hồ Chí Minh",35.0,,,5.0,4.0,3.0,Have certificate,Other,5.0,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8049111,106.6296717
"Đường Lê Văn Sỹ, Phường Tân Sơn Hòa, TP Hồ Chí Minh",50.0,,,,4.0,,Have certificate,,8.65,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7977791,106.6631524
"Đường Phạm Văn Chiêu, Phường Thông Tây Hội, TP Hồ Chí Minh",52.0,Đông Nam,,4.0,4.0,3.0,Have certificate,Other,6.55,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8459653,106.642616
"Đường Phạm Thế Hiển, Phường Chánh Hưng, TP Hồ Chí Minh",70.0,,,1.0,1.0,1.0,Have certificate,Full,4.95,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7482259,106.6807476
"Hậu giang, Phường Bình Tây, TP Hồ Chí Minh",17.0,,,2.0,2.0,2.0,Have certificate,Other,2.35,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7496393,106.6416309
"Đường Kênh Tân Hóa, Phường Tân Phú, TP Hồ Chí Minh",56.0,,,2.0,3.0,,Have certificate,,6.0,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.7685353,106.6355783
"Đường Nguyễn Thị Tần, Phường Chánh Hưng, TP Hồ Chí Minh",97.0,,,1.0,1.0,1.0,Have certificate,Full,8.2,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7481452,106.685976
"Đường Liên Khu 16-18, Phường Bình Trị Đông, TP Hồ Chí Minh",73.0,,,,5.0,,Have certificate,,9.2,2026,"Nhà mặt phố, mặt tiền",Hẻm nhỏ,10.7589132,106.6134997
"Đường Phan Đình Phùng, Phường Cầu Kiệu, TP Hồ Chí Minh",53.0,,,4.0,4.0,4.0,Have certificate,Basic,7.0,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7949265,106.6844146
"Đường Lâm Văn Bền, Phường Tân Hưng, TP Hồ Chí Minh",59.0,Tây,,2.0,2.0,1.0,Have certificate,,5.15,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.7487063,106.7147461
"Đường Phạm Thế Hiển, Phường Bình Đông, TP Hồ Chí Minh",158.0,,,1.0,2.0,,Have certificate,,5.9,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.740493,106.6556316
"Bàu Cát 2, Phường Tân Bình, TP Hồ Chí Minh",64.0,,,2.0,3.0,2.0,Have certificate,Other,4.88,2026,"Nhà mặt phố, mặt tiền",Hẻm nhỏ,10.7934193,106.6431668
"Đường Số 14A, Phường Tân Thuận, TP Hồ Chí Minh",58.0,,,,2.0,,Have certificate,,6.5,2026,"Nhà mặt phố, mặt tiền",Hẻm nhỏ,10.7476989,106.718153
"Đường Thoại Ngọc Hầu, Phường Phú Thạnh, TP Hồ Chí Minh",41.6,,,,3.0,,Have certificate,Basic,6.0,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.776571,106.6227819
"Đường Trần Thị Trọng, Phường Tân Sơn, TP Hồ Chí Minh",100.0,,,,3.0,,Have certificate,,6.6,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.8269526,106.6360647
"Đường Lạc Long Quân, Phường Hòa Bình, TP Hồ Chí Minh",50.0,,,,2.0,2.0,Have certificate,Full,6.0,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7683975,106.6434112
"Đường Bảy Hiền, Phường Bảy Hiền, TP Hồ Chí Minh",100.0,,,,4.0,,Have certificate,,6.7,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.7957939,106.6479696
"Đường Trường Sa, Phường Nhiêu Lộc, TP Hồ Chí Minh",50.0,,,,6.0,6.0,,,7.8,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7860994,106.6809954
"Đường Tôn Thất Thuyết, Phường Xóm Chiếu, TP Hồ Chí Minh",45.0,,,,4.0,,,,8.49,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.7543743,106.7137283
"Đường Quang Trung, Phường An Hội Tây, TP Hồ Chí Minh",100.0,,,,5.0,5.0,Have certificate,,8.2,2026,Nhà phố liền kề,Hẻm nhỏ,10.8425987,106.6442803
"Đường Thoại Ngọc Hầu, Phường Phú Thạnh, TP Hồ Chí Minh",111.0,Đông,,1.0,5.0,,Have certificate,Full,9.9,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.776571,106.6227819
"Đường Tỉnh lộ 10, Phường Bình Trị Đông, TP Hồ Chí Minh",65.0,,,,3.0,,Other,,3.35,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.7574789,106.6183783
"Đường Cách Mạng Tháng 8, Phường Tân Sơn Nhất, TP Hồ Chí Minh",47.0,,,,3.0,,,,6.5,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.787627,106.6642716
"Đường Trần Quang Diệu, Phường Nhiêu Lộc, TP Hồ Chí Minh",69.0,,,,4.0,4.0,,,10.5,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7834567,106.6784982
"Đường Phạm Văn Chiêu, Phường An Hội Đông, TP Hồ Chí Minh",57.4,,,,4.0,,Have certificate,,7.98,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8470705,106.6458235
"Đường Điện Biên Phủ, Phường Thạnh Mỹ Tây, TP Hồ Chí Minh",40.0,Đông Bắc,,5.0,3.0,3.0,Have certificate,,7.5,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.8020717,106.7129708
"256/, Phường Thới An, TP Hồ Chí Minh",50.0,Đông Nam,,3.0,4.0,4.0,,,5.4,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8794994,106.6581461
"Đường Phan Đăng Lưu, Phường Gia Định, TP Hồ Chí Minh",52.0,Bắc,,2.0,2.0,2.0,Have certificate,Full,7.5,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8024757,106.6972461
"Đường Tỉnh lộ 10, Phường Bình Trị Đông, TP Hồ Chí Minh",43.0,,,2.0,2.0,,Have certificate,,3.68,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7574789,106.6183783
"Đường Phạm Thế Hiển, Phường Bình Đông, TP Hồ Chí Minh",120.0,,,4.0,4.0,,Have certificate,,9.9,2026,"Nhà mặt phố, mặt tiền",Hẻm nhỏ,10.740493,106.6556316
"Đường số 12, Phường Hiệp Bình, TP Hồ Chí Minh",78.0,,,3.0,3.0,3.0,Have certificate,Other,6.85,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8307065,106.7298181
"Đường Nơ Trang Long, Phường Bình Lợi Trung, TP Hồ Chí Minh",62.0,Đông Nam,,1.0,4.0,,Have certificate,Full,4.36,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.8200869,106.7074401
"Đường Tăng Bạt Hổ, Phường Bình Lợi Trung, TP Hồ Chí Minh",40.0,Tây Bắc,,4.0,5.0,3.0,Have certificate,Full,6.8,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.811874,106.693719
"Đường Nguyễn Văn Tạo, Xã Hiệp Phước, TP Hồ Chí Minh",105.0,,,,2.0,2.0,Have certificate,,5.5,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.6430604,106.7275365
"Đường Âu Dương Lân, Phường Chánh Hưng, TP Hồ Chí Minh",51.0,,,2.0,3.0,2.0,Have certificate,,6.78,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7460099,106.6829836
"Đường Hoàng Hoa Thám, Phường Bình Lợi Trung, TP Hồ Chí Minh",56.0,,,,1.0,,Have certificate,,8.4,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8091687,106.6870914
"Đường Bến Phú Định, Phường Phú Định, TP Hồ Chí Minh",58.9,Tây,,,3.0,3.0,Have certificate,,3.9,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7470775,106.6572091
"Đường Nguyễn Kiệm, Phường Hạnh Thông, TP Hồ Chí Minh",27.1,,,4.0,2.0,3.0,Have certificate,Full,4.15,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.8242519,106.6791786
"Đường Phạm Văn Đồng, Phường Linh Xuân, TP Hồ Chí Minh",68.0,,,4.0,4.0,5.0,Have certificate,,9.3,2026,"Nhà mặt phố, mặt tiền",Hẻm nhỏ,10.8534381,106.7512463
"Hẻm 331/70 Phan Huy Ích, Phường An Hội Tây, TP Hồ Chí Minh",90.0,Đông,,1.0,2.0,2.0,Have certificate,Other,7.02,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8408448,106.6346793
"Đường Tô Ký, Xã Đông Thạnh, TP Hồ Chí Minh",202.0,,,4.0,6.0,3.0,Have certificate,,7.5,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8796203,106.6094348
"Đường Phú Định, Phường Phú Định, TP Hồ Chí Minh",130.0,Đông,,2.0,5.0,,Have certificate,,5.5,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.7104527,106.6163899
"Đường Diên Hồng, Phường Gia Định, TP Hồ Chí Minh",27.0,,,3.0,3.0,3.0,Have certificate,Basic,3.7,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.766434,106.6631315
"Đường số 8, Phường Linh Xuân, TP Hồ Chí Minh",124.3,,,,2.0,,Have certificate,,6.9,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8790072,106.7754487
"Đường Thạnh Xuân 25, Phường Thới An, TP Hồ Chí Minh",72.0,,,4.0,5.0,,Have certificate,Other,7.19,2026,"Nhà mặt phố, mặt tiền",Hẻm nhỏ,10.8816763,106.6772835
"Đường Bùi Đình Tuý, Phường Bình Thạnh, TP Hồ Chí Minh",100.0,,,,3.0,,,,9.3,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.8069448,106.7036813
"Đường Lê Văn Quới, Phường Bình Trị Đông, TP Hồ Chí Minh",52.0,,,5.0,4.0,5.0,Have certificate,,7.52,2026,Nhà phố liền kề,Hẻm xe hơi,10.7762892,106.609207
"Đường Đông Thạnh 3, Xã Đông Thạnh, TP Hồ Chí Minh",124.0,,,2.0,6.0,5.0,Have certificate,Full,5.6,2026,"Nhà mặt phố, mặt tiền",Hẻm nhỏ,10.9025048,106.6270995
"Đường Linh Đông, Phường Hiệp Bình, TP Hồ Chí Minh",65.0,,,4.0,5.0,6.0,Have certificate,Other,7.2,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8587331,106.7450367
"Đồng thạnh 1, Xã Đông Thạnh, TP Hồ Chí Minh",144.0,,,2.0,5.0,4.0,Have certificate,,3.98,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.8964112,106.6359533
"Đường Hiệp Bình, Phường Hiệp Bình, TP Hồ Chí Minh",50.0,,,4.0,4.0,5.0,Have certificate,Full,7.89,2026,"Nhà mặt phố, mặt tiền",Hẻm nhỏ,10.8482916,106.721205
"Lê Thị Chợ, Phường Tân Thuận, TP Hồ Chí Minh",63.0,,,4.0,3.0,,Have certificate,,9.5,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8683301,106.6432789
"Đường Lê Quang Định, Phường Gia Định, TP Hồ Chí Minh",78.0,,,,2.0,,,,8.89,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8103528,106.6918693
"Đường Lê Văn Quới, Phường Bình Trị Đông, TP Hồ Chí Minh",96.0,,,4.0,6.0,,,,6.3,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7762892,106.609207
"Đường Nguyễn Bá Tòng, Phường Bảy Hiền, TP Hồ Chí Minh",70.0,,,4.0,5.0,4.0,Have certificate,Full,10.85,2026,"Nhà mặt phố, mặt tiền",Hẻm xe hơi,10.7920977,106.6509455
"Đường Tôn Đản, Phường Khánh Hội, TP Hồ Chí Minh",33.0,,,,2.0,2.0,,,3.25,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.7544861,106.7061723
"Đường Bùi Đình Tuý, Phường Bình Thạnh, TP Hồ Chí Minh",100.0,,,,1.0,,Have certificate,Other,9.99,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.8069448,106.7036813
"Đường Nguyễn Ảnh Thủ, Phường Trung Mỹ Tây, TP Hồ Chí Minh",80.0,,,1.0,2.0,2.0,Have certificate,Full,6.3,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.873446,106.6226464
"Đường Bùi Đình Tuý, Phường Bình Thạnh, TP Hồ Chí Minh",20.0,,,4.0,4.0,,Have certificate,Other,3.999,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8069448,106.7036813
"Đường Điện Biên Phủ, Phường Gia Định, TP Hồ Chí Minh",75.0,,,,3.0,,Have certificate,Other,7.99,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.7967918,106.7005633
"Đường số 29, Phường An Lạc, TP Hồ Chí Minh",50.0,,,,2.0,2.0,Have certificate,,5.079,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7560816,106.6133685
"Đường Hậu Giang, Phường Phú Lâm, TP Hồ Chí Minh",34.0,,,5.0,4.0,3.0,Have certificate,Full,5.95,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7458693,106.6262017
"Đường Huỳnh Thị Hai, Phường Trung Mỹ Tây, TP Hồ Chí Minh",70.0,,,4.0,4.0,5.0,Have certificate,Other,6.2,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8691983,106.6218528
"Đường Tạ Quang Bửu, Phường Chánh Hưng, TP Hồ Chí Minh",28.0,,,,2.0,2.0,Have certificate,,3.68,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.7371932,106.6710218
"Đường Quang Trung, Phường Thông Tây Hội, TP Hồ Chí Minh",18.0,,,2.0,2.0,1.0,Have certificate,,2.85,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8425987,106.6442803
"Đường số 32C, Phường Phú Lâm, TP Hồ Chí Minh",68.0,,,4.0,4.0,6.0,Have certificate,Basic,11.9,2026,"Nhà mặt phố, mặt tiền",Hẻm nhỏ,10.7511119,106.6243305
"Đường Điện Biên Phủ, Phường Gia Định, TP Hồ Chí Minh",32.0,,,2.0,3.0,2.0,Have certificate,Basic,5.65,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7967918,106.7005633
"Đường Huỳnh Thị Hai, Phường Trung Mỹ Tây, TP Hồ Chí Minh",98.0,,,1.0,2.0,2.0,Have certificate,Full,6.5,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8691983,106.6218528
"Đường Huỳnh Tấn Phát, Phường Tân Thuận, TP Hồ Chí Minh",158.0,,,2.0,10.0,7.0,Have certificate,Full,8.0,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.754998,106.7253947
"Đường Phan Văn Hớn, Phường Đông Hưng Thuận, TP Hồ Chí Minh",104.0,Tây Bắc,,,6.0,7.0,Have certificate,,6.6,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.8266511,106.6188487
"Đường Nguyễn Xí, Phường Bình Lợi Trung, TP Hồ Chí Minh",53.0,,,2.0,3.0,3.0,Have certificate,Other,7.9,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8190389,106.7038787
"Đường Bùi Đình Tuý, Phường Bình Thạnh, TP Hồ Chí Minh",60.0,,,,4.0,,Have certificate,,8.0,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8069448,106.7036813
"Tôn Thất Thuyết, Phường Xóm Chiếu, TP Hồ Chí Minh",80.0,,,,5.0,,Have certificate,,8.5,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.7533537,106.7139805
"Đường Quang Trung, Phường Thông Tây Hội, TP Hồ Chí Minh",19.0,,,2.0,1.0,2.0,Have certificate,Other,2.68,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8425987,106.6442803
"Đường Hoàng Hoa Thám, Phường Bình Lợi Trung, TP Hồ Chí Minh",30.0,Tây,,2.0,2.0,,Have certificate,,5.7,2026,Nhà phố liền kề,Hẻm nhỏ,10.8091687,106.6870914
"Đường Bình Đông, Phường Phú Định, TP Hồ Chí Minh",161.2,,,,1.0,1.0,Have certificate,,8.7,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7387409,106.6432166
"Đường Tân Kỳ Tân Quý, Phường Bình Hưng Hòa, TP Hồ Chí Minh",40.0,,,,2.0,2.0,Have certificate,,3.999,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7939368,106.6047448
"Sơn Kỳ, Phường Tân Sơn Nhì, TP Hồ Chí Minh",49.0,,,2.0,2.0,2.0,Have certificate,,5.0,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.8045543,106.627837
"Đường số 45, Phường An Hội Tây, TP Hồ Chí Minh",61.0,,,,3.0,,Have certificate,,5.8,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.8431094,106.6377977
"14/1/2A, Phường Tân Tạo, TP Hồ Chí Minh",56.25,Tây Nam,,5.0,6.0,6.0,Have certificate,Other,6.98,2026,"Nhà mặt phố, mặt tiền",Hẻm xe hơi,10.747748,106.5860503
"Hẻm 80 Huỳnh Văn Nghệ, Phường Tân Sơn, TP Hồ Chí Minh",24.0,,,,2.0,,,,3.0,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.8291538,106.6372704
"Hẻm 457 Cách mạng tháng 8, Phường Hòa Hưng, TP Hồ Chí Minh",80.0,,,1.0,4.0,,Have certificate,,8.9,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.7809709,106.6742916
"Hòa Hưng , Phường Hòa Hưng, TP Hồ Chí Minh",19.0,,,3.0,2.0,3.0,Have certificate,Full,5.9,2026,"Nhà mặt phố, mặt tiền",Hẻm nhỏ,10.779251,106.6745247
"Đường Huỳnh Thị Hai, Phường Trung Mỹ Tây, TP Hồ Chí Minh",68.0,,,,2.0,2.0,Have certificate,Basic,4.45,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8691983,106.6218528
"Đường Gò Xoài, Phường Bình Hưng Hòa, TP Hồ Chí Minh",40.0,,,,3.0,2.0,Have certificate,,3.8,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.779648,106.6082216
"Đường Tân Hòa Đông, Phường Bình Trị Đông, TP Hồ Chí Minh",30.0,,,2.0,2.0,,Have certificate,,3.65,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.7694876,106.6134657
"Đường Lê Đức Thọ, Phường Gò Vấp, TP Hồ Chí Minh",33.2,,,,3.0,3.0,Have certificate,,6.65,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.8375549,106.680598
"Đường Tân Hòa Đông, Phường Phú Lâm, TP Hồ Chí Minh",68.0,,,,1.0,,Have certificate,,5.49,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7603458,106.6270678
"Đường Gò Xoài, Phường Bình Hưng Hòa, TP Hồ Chí Minh",36.0,,,2.0,2.0,2.0,Have certificate,,3.79,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.779648,106.6082216
"Đường Lê Văn Thịnh, Phường Cát Lái, TP Hồ Chí Minh",72.0,,,,10.0,7.0,Have certificate,,10.8,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7770169,106.769357
"Đường Đông Hưng Thuận 2, Phường Đông Hưng Thuận, TP Hồ Chí Minh",85.0,,,,2.0,,Have certificate,,4.9,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.823189,106.6248718
"Tỉnh Lộ 6, Xã An Nhơn Tây, TP Hồ Chí Minh",500.0,,,1.0,2.0,1.0,Have certificate,,2.2,2026,"Nhà mặt phố, mặt tiền",Hẻm nhỏ,11.1431037,106.469257
"Đường Man Thiện, Phường Tăng Nhơn Phú, TP Hồ Chí Minh",69.0,,,,3.0,,,,6.3,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.8467324,106.7995396
"Đường Nguyễn Văn Khối, Phường Thông Tây Hội, TP Hồ Chí Minh",56.0,Đông Nam,,4.0,4.0,5.0,Have certificate,Full,7.8,2026,Nhà phố liền kề,Hẻm xe hơi,10.8433042,106.6477696
"Đường Nguyễn Thị Thập, Phường Tân Hưng, TP Hồ Chí Minh",50.0,,,4.0,4.0,3.0,Have certificate,Other,5.0,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7407425,106.6985001
"Đường Tân Hòa Đông, Phường Bình Trị Đông, TP Hồ Chí Minh",75.0,,,5.0,6.0,5.0,Have certificate,Other,8.89,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7694876,106.6134657
